Test Case: H20SXM_vllm.ops.NATIVE_C-paged_attention_v1
| B | H  |  S  |  D  | BS | MS  | BT | output  | out__tensor  | out_precision | query__tensor | query_precision |  key_cache__tensor   | key_cache_precision | value_cache__tensor | value_cache_precision | num_kv_heads | scale | block_tables__tensor | block_tables_precision | block_tables_high | block_tables_low | seq_lens__tensor | seq_lens_precision | seq_lens_high | seq_lens_low | block_size | max_seq_len | alibi_slopes | kv_cache_dtype | k_scale | v_scale | tp_rank | blocksparse_local_blocks | blocksparse_vert_stride | blocksparse_block_size | blocksparse_head_sliding_step | k_zero | v_zero | out_scales | dtype | status  | b_device | b_dtype |  rtol  | atol  |     cosine_sim     |  max_abs_err   | rel_err_hundredth | rel_err_thousandth | rel_err_ten_thousandth | error_rate | eb  |          rmse          | small_value_err_ratio | max_rel_error | mean_rel_error | max_ulp_error | mean_ulp_error | ulp_error_proportion |                      message                       |
| 4 | 16 | 64  | 64  | 16 | 128 | 8  | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       |  [8, 16, 1, 16, 64]  |        fp16         |   [8, 16, 64, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999784245561 | 0.00040829182  |                   |                    |                        |            | 0.0 | 5.648884194199109e-05  |          0.0          | 0.00047181378 | 0.00017511968  |   0.4996338   |   0.24824333   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 16 | 128 | 8  | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       |  [8, 16, 1, 16, 64]  |        fp16         |   [8, 16, 64, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999772268698 | 0.00048470497  |                   |                    |                        |            | 0.0 | 5.679462315854185e-05  |          0.0          | 0.00047409625 | 0.00017841613  |      0.5      |   0.25416735   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 16 | 128 | 8  | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       |  [8, 16, 1, 16, 64]  |        fp16         |   [8, 16, 64, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999978687851  | 0.00048816204  |                   |                    |                        |            | 0.0 | 9.064708153659542e-05  |          0.0          | 0.0004790368  | 0.00017521332  |      0.5      |   0.24895298   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 16 | 128 | 8  | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       |  [8, 16, 1, 16, 64]  |        fp16         |   [8, 16, 64, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999780640212 | 0.00034809113  |                   |                    |                        |            | 0.0 | 6.115718074478733e-05  |          0.0          | 0.00048577972 | 0.00017708483  |  0.49975586   |   0.2517936    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 16 | 128 | 8  | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       |  [8, 16, 1, 16, 64]  |        fp16         |   [8, 16, 64, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999781962388 |  0.0009214878  |                   |                    |                        |            | 0.0 | 0.00010673260468304727 |          0.0          | 0.00048235964 | 0.00017752072  |      0.5      |   0.25229734   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 4 | 16 | 64  | 64  | 16 | 128 | 8  | ['out'] | [4, 16, 64]  |     fp16      |  [4, 16, 64]  |      fp16       |  [8, 16, 1, 16, 64]  |        fp16         |   [8, 16, 64, 16]   |         fp16          |      16      | 0.125 |        [4, 8]        |         int32          |         8         |        0         |       [4]        |       int32        |      65       |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999978184546  | 0.00040769577  |                   |                    |                        |            | 0.0 | 5.7382755144813936e-05 |          0.0          | 0.00047318803 |  0.0001793553  |      0.5      |   0.25498724   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 16 | 128 | 8  | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [8, 4, 1, 16, 64]   |        fp16         |   [8, 4, 64, 16]    |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.999999977257863  | 0.00019645691  |                   |                    |                        |            | 0.0 | 3.984393935341052e-05  |          0.0          | 0.0004608014  | 0.00018083687  |      0.5      |   0.25974703   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 16 | 128 | 8  | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [8, 4, 1, 16, 64]   |        fp16         |   [8, 4, 64, 16]    |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999817196904 | 0.00024193525  |                   |                    |                        |            | 0.0 | 5.509477718648912e-05  |           0           | 0.0004748909  | 0.00016909174  |   0.4954834   |   0.2411685    |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 16 | 128 | 8  | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [8, 4, 1, 16, 64]   |        fp16         |   [8, 4, 64, 16]    |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999788312071 | 0.00041806698  |                   |                    |                        |            | 0.0 | 8.621457756843709e-05  |           0           | 0.00047009453 | 0.00017954843  |  0.49804688   |   0.25314236   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 16 | 128 | 8  | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [8, 4, 1, 16, 64]   |        fp16         |   [8, 4, 64, 16]    |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999780792187 | 0.00023007393  |                   |                    |                        |            | 0.0 | 5.601157814346718e-05  |          0.0          | 0.00044584827 | 0.00018618508  |  0.49865723   |   0.26096725   |         0.0          | Max abs error is less than 0.001, consider as pass |
| 1 | 4  | 128 | 64  | 16 | 128 | 8  | ['out'] |  [1, 4, 64]  |     fp16      |  [1, 4, 64]   |      fp16       |  [8, 4, 1, 16, 64]   |        fp16         |   [8, 4, 64, 16]    |         fp16          |      4       | 0.125 |        [1, 8]        |         int32          |         8         |        0         |       [1]        |       int32        |      129      |      1       |     16     |     128     |     None     |      auto      |   1.0   |   1.0   |    0    |            0             |            0            |           0            |               0               |  0.0   |  0.0   |    None    | bf16  | Warning |   cpu    |  fp32   | 0.0005 | 1e-05 | 0.9999999758797342 |  0.0002914667  |                   |                    |                        |            | 0.0 | 7.089899707394996e-05  |          0.0          | 0.00047381502 | 0.00017145196  |   0.4991455   |   0.24524784   |         0.0          | Max abs error is less than 0.001, consider as pass |
